"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapIds"
"ENSMUSG00000041126",1313.21761380328,-0.512290375439881,0.13268911989954,-3.86083181369911,0.000113001669163206,0.0127820083140289,"H2az2"
"ENSMUSG00000079339",3796.12858928816,-0.834594502035046,0.215943000664859,-3.86488332321697,0.000111142315967445,0.0127820083140289,"Ifit1bl1"
"ENSMUSG00000043557",20.7546864117129,3.93971836809133,1.02231181324693,3.8537345622355,0.000116329710186685,0.0130465025330952,"Mdga1"
"ENSMUSG00000061531",2211.31902369945,-0.831241288402347,0.216030452500752,-3.8477968211424,0.000119184832854429,0.0132712311383407,"Tmem236"
"ENSMUSG00000035673",2330.97778947112,0.672449216800638,0.174850734615621,3.84584724953486,0.000120136591200778,0.0132823356044605,"Sbno2"
"ENSMUSG00000015405",63.635657766362,-1.43174936059459,0.373288203449392,-3.83550658007519,0.000125305751307506,0.0137562771629064,"Ace2"
"ENSMUSG00000053398",647.536761385093,0.996761586953762,0.261092252243185,3.81766053335571,0.000134723123694806,0.0146867047222261,"Phgdh"
"ENSMUSG00000044950",685.290004590432,-0.66267354200227,0.173800881072063,-3.81283189080905,0.000137383561369032,0.0148727245707073,"Pwwp2a"
"ENSMUSG00000031906",1990.03878390986,0.640803868937093,0.168437531810904,3.8044007297405,0.000142147902814733,0.0150744466461148,"Smpd3"
"ENSMUSG00000040688",625.38996202854,0.729280379563001,0.191617870418792,3.80591005405246,0.000141283724801282,0.0150744466461148,"Tbl3"
"ENSMUSG00000047040",5282.49675652287,-0.464933279992366,0.122116231738795,-3.80730123565272,0.000140491575026395,0.0150744466461148,"Prr15l"
"ENSMUSG00000031633",514.780584566897,0.891718994560803,0.234819332961545,3.7974683911858,0.000146181410117988,0.0153376280953765,"Slc25a4"
"ENSMUSG00000032498",413.60711834316,0.754964295130335,0.1988441594469,3.7967637431762,0.000146597381885374,0.0153376280953765,"Mlh1"
"ENSMUSG00000061762",3205.34075143558,2.35403075238947,0.620578215528777,3.79328615391964,0.000148666666210875,0.0154504310637422,"Tac1"
"ENSMUSG00000028703",461.585960229886,0.81503261478734,0.215361807788024,3.78448074502402,0.000154029831587047,0.0156939283961469,"Lrrc41"
"ENSMUSG00000037966",534.878503818976,0.8098830318603,0.21389349332864,3.78638461253209,0.000152855025614096,0.0156939283961469,"Ninj1"
"ENSMUSG00000060376",857.749516980429,1.07422129620338,0.283751892949833,3.78577666931476,0.000153229245033003,0.0156939283961469,"Bckdha"
"ENSMUSG00000034361",1300.60961134442,0.685066920512397,0.181386630506173,3.77683249642306,0.000158835474166486,0.0160784818622165,"Cpne2"
"ENSMUSG00000022594",241.278993240543,1.12724411958887,0.298987280808522,3.77020760395081,0.000163111805572603,0.0164048383036859,"Lynx1"
"ENSMUSG00000029547",1542.30084043406,0.614016977793701,0.162943488318005,3.76828177751643,0.000164375094260181,0.0164259188744997,"Ints1"
"ENSMUSG00000032425",203.671090850953,-1.19312244152814,0.317299530405228,-3.76024017433744,0.000169750303639356,0.0168550158180505,"Zfp949"
"ENSMUSG00000024870",3396.79970004609,0.602245169725483,0.16023484639436,3.75851559930524,0.000170924383998217,0.0168641786211911,"Rab1b"
"ENSMUSG00000020173",665.177934962595,-0.694166610280859,0.185061913285524,-3.75099661489967,0.000176133077959043,0.0172687959264372,"Cobl"
"ENSMUSG00000068545",120.480852270321,1.48916048803197,0.397212262711924,3.74902949336177,0.000177520210096499,0.0172960159699646,NA
"ENSMUSG00000078920",1073.33265408805,0.980459254237966,0.262173185730157,3.73973887339916,0.000184211519510378,0.0178364806065049,"Ifi47"
"ENSMUSG00000020668",81.4719888771931,-1.34282675849411,0.359344175265304,-3.73688193916792,0.000186316350333503,0.0179289233663517,"Kif3c"
"ENSMUSG00000022793",1134.72203309218,0.69676773727754,0.186806841337045,3.72988340411153,0.000191568398321575,0.0181722540418245,"B4galt4"
"ENSMUSG00000026878",2877.90132993135,-0.44374255615507,0.119050588163236,-3.72734450960152,0.000193507869070683,0.0181722540418245,"Rab14"
"ENSMUSG00000045287",174.850173593125,-0.899399216247695,0.241241719602243,-3.72820761570849,0.000192846478347239,0.0181722540418245,"Rtn4rl1"
"ENSMUSG00000091639",29.5200557958113,3.82750460115038,1.02608805466961,3.73019116997986,0.000191334540291519,0.0181722540418245,"Gm3756"
"ENSMUSG00000002963",599.909162019813,0.565828671936451,0.152115189964124,3.71973812786154,0.000199429444662058,0.0185053905526002,"Pnkp"
"ENSMUSG00000006800",1533.83774932561,0.67682602052807,0.181881780924917,3.72124144093064,0.000198245781028368,0.0185053905526002,"Sulf2"
"ENSMUSG00000029054",20.7301699410936,3.90073072136012,1.04978002908428,3.71576007667313,0.000202593755335133,0.0186877754551443,"Gabrd"
"ENSMUSG00000066258",483.960503965826,0.873121674786311,0.235096402555325,3.71388785747516,0.000204099265328356,0.0187159026306103,"Trim12a"
"ENSMUSG00000019890",104.775482394558,-2.36414387946883,0.637386429323961,-3.70912176774197,0.000207979393694503,0.0188499463273466,"Nts"
"ENSMUSG00000030707",136.568546514526,2.00043641921152,0.539125975389307,3.71051759798252,0.000206835917043356,0.0188499463273466,"Coro1a"
"ENSMUSG00000006638",10.2965750423745,6.42429027143282,1.73296352050643,3.70711223601258,0.000209636051075398,0.0188902682093317,"Abhd1"
"ENSMUSG00000000706",44.8674116484371,2.13740628821128,0.578188991146992,3.69672602027784,0.000218397820980875,0.0194095838249942,"Btn1a1"
"ENSMUSG00000026209",1693.29868437359,0.775436053831202,0.209811464133697,3.69587075250128,0.000219134437949771,0.0194095838249942,"Dnpep"
"ENSMUSG00000091191",20.8086994104652,3.74988738469697,1.0141165105947,3.69768891988352,0.000217571286172225,0.0194095838249942,NA
"ENSMUSG00000046556",201.783833237293,1.07571041017241,0.291309809863112,3.69266799040475,0.000221913656608552,0.0195447005246933,"Zfp319"
"ENSMUSG00000071661",33.8654059637011,2.91877228069484,0.790747247624711,3.69115705361278,0.000223236238683356,0.019550728791207,"Zbtb3"
"ENSMUSG00000020182",952.921646333401,-0.610875953053881,0.165670703129771,-3.68729015760486,0.000226654863934907,0.0196203924178651,"Ddc"
"ENSMUSG00000020672",7.11710707748104,7.04480901344114,1.91123479603537,3.68599872085563,0.000227807494235267,0.0196203924178651,"Sntg2"
"ENSMUSG00000045802",5.26157563351047,6.9921378404964,1.89550581298612,3.68879788845448,0.000225316113678886,0.0196203924178651,"Hsf3"
"ENSMUSG00000091244",60.5125488003772,-1.52175504151232,0.413115407701404,-3.68360756617491,0.00022995617960427,0.0196966312299504,NA
"ENSMUSG00000032530",12.4048325405996,6.35341288275341,1.72553174197416,3.68200290276002,0.000231408775314393,0.0197127398818364,"Lyzl4"
"ENSMUSG00000027324",80.8503948557531,1.32319089589372,0.35951190162832,3.68052042199619,0.000232758415784576,0.0197199507807921,"Rpusd2"
"ENSMUSG00000074754",132.431007846174,1.30663015254941,0.356089126229701,3.66939076849696,0.000243129195270119,0.0204872487841399,"Smim26"
"ENSMUSG00000058773",9.9061018941658,6.24370739696176,1.7025230880247,3.66732612372724,0.00024510010944159,0.0205422882047578,"H1f5"
"ENSMUSG00000029840",2628.57789268907,-0.479691631206916,0.130903450655068,-3.66446895636777,0.000247852298098841,0.0206618688506034,"Mtpn"
"ENSMUSG00000036805",2777.99413389642,0.54944786451429,0.150085922171691,3.66088875334855,0.000251341879784479,0.0208413221487247,"Noxa1"
"ENSMUSG00000032328",2185.18368344304,-0.515899742150309,0.141020493021052,-3.65833171547126,0.000253862344456108,0.0209389422631019,"Tmem30a"
"ENSMUSG00000001774",896.559474917277,-0.818208337902222,0.223868422150193,-3.65486266461149,0.00025731968496116,0.0211124029939975,"Chordc1"
"ENSMUSG00000021066",30.857015134075,2.13521838202459,0.584710427852107,3.65175355238346,0.000260455772636053,0.0211730527411031,"Atl1"
